Gender,AgeClass,Event,WeightClass,AnnualImprovement
M,20-23,SBD,81.8,5.0
M,20-23,SBD,82.3,12.5
M,20-23,SBD,82.2,15.0
M,20-23,SBD,99.2,28.75
M,18-19,SBD,78.6,32.5
M,24-34,SBD,66.0,10.0
M,24-34,SBD,73.7,17.5
M,,SBD,65.7,1.25
M,24-34,SBD,71.9,7.5
M,24-34,SBD,64.7,10.0
M,,SBD,72.5,10.0
M,24-34,SBD,75.9,2.5
M,24-34,SBD,73.7,4.166666666666667
M,24-34,SBD,82.2,2.5
M,24-34,SBD,82.1,10.0
M,24-34,SBD,78.5,-2.5
M,24-34,SBD,73.1,2.5
M,24-34,SBD,78.8,5.0
M,24-34,SBD,76.9,6.666666666666667
M,24-34,SBD,81.7,5.0
M,24-34,SBD,88.8,15.0
M,20-23,SBD,82.0,5.0
M,20-23,SBD,81.9,15.0
M,24-34,SBD,92.2,5.0
M,24-34,SBD,90.35,2.5
M,24-34,SBD,91.1,5.0
M,24-34,SBD,111.7,-12.5
M,24-34,SBD,125.6,5.0
M,24-34,SBD,131.2,12.5
M,24-34,SBD,99.0,17.5
M,16-17,SBD,110.9,42.5
F,20-23,SBD,61.7,12.5
F,20-23,SBD,61.2,15.0
F,55-59,SBD,67.7,2.5
F,55-59,SBD,66.6,2.5
F,55-59,SBD,66.5,5.0
F,55-59,SBD,66.6,5.0
F,55-59,SBD,66.2,5.0
M,18-19,SBD,65.1,-1.25
M,20-23,SBD,65.0,-2.5
M,20-23,SBD,68.35,10.0
M,20-23,SBD,66.0,-2.5
M,,SBD,72.25,5.0
M,20-23,SBD,102.85,11.25
M,20-23,SBD,98.3,22.5
M,20-23,SBD,98.2,25.0
M,20-23,SBD,96.7,17.5
M,45-49,SBD,91.75,12.5
M,24-34,SBD,85.5,0.0
M,24-34,SBD,84.5,-0.0
M,18-19,SBD,73.27,15.0
M,18-19,SBD,73.1,2.5
M,16-17,SBD,78.3,0.0
M,24-34,SBD,72.9,5.0
M,24-34,SBD,71.55,15.0
F,20-23,SBD,59.6,5.0
F,24-34,SBD,66.2,3.5
F,20-23,SBD,66.55,9.0
F,20-23,SBD,72.5,4.0
M,20-23,SBD,92.3,2.5
M,20-23,SBD,108.4,5.0
M,20-23,SBD,108.7,5.0
M,20-23,SBD,94.7,0.0
M,24-34,SBD,73.6,2.5
M,24-34,SBD,70.6,7.5
M,24-34,SBD,73.2,5.833333333333333
M,20-23,SBD,82.6,-3.9285714285714284
M,24-34,SBD,85.4,-7.5
M,24-34,SBD,79.6,12.5
M,20-23,SBD,91.0,15.0
F,20-23,SBD,62.1,-2.5
F,,SBD,61.2,8.75
F,20-23,SBD,59.38,12.5
F,50-54,SBD,59.3,15.0
M,18-19,SBD,70.85,7.5
M,20-23,SBD,71.0,7.5
M,45-49,SBD,116.45,-3.5
M,40-44,SBD,125.0,5.0
M,40-44,SBD,117.9,5.0
M,40-44,SBD,130.75,-1.6666666666666667
M,45-49,SBD,121.3,-9.166666666666666
M,40-44,SBD,130.15,-0.0
M,45-49,SBD,120.5,3.125
M,24-34,SBD,92.35,0.0
M,24-34,SBD,91.65,8.75
M,24-34,SBD,101.6,5.0
M,24-34,SBD,104.5,5.9375
M,20-23,SBD,92.2,20.0
M,20-23,SBD,88.85,27.5
M,20-23,SBD,91.25,-4.166666666666667
M,24-34,SBD,92.8,10.0
M,24-34,SBD,93.0,5.0
M,24-34,SBD,98.5,15.0
M,24-34,SBD,92.4,15.0
M,24-34,SBD,101.15,-15.0
M,20-23,SBD,92.35,-5.0
M,24-34,SBD,95.7,0.0
M,24-34,SBD,100.2,-1.7857142857142858
M,24-34,SBD,101.7,-5.0
M,,SBD,92.45,1.25
M,24-34,SBD,99.6,-1.0
M,,SBD,102.65,-5.0
M,,SBD,104.5,-2.5
M,24-34,SBD,98.4,10.0
M,16-17,B,78.0,32.5
F,24-34,SBD,60.9,7.5
F,24-34,SBD,62.5,2.5
F,24-34,SBD,61.9,10.0
F,24-34,SBD,62.7,5.0
F,24-34,SBD,75.4,1.25
F,24-34,SBD,70.3,12.5
F,24-34,SBD,68.35,12.5
F,24-34,SBD,69.7,-5.0
M,24-34,SBD,64.8,2.5
M,20-23,SBD,58.85,5.0
M,20-23,SBD,58.6,5.0
M,20-23,SBD,82.7,35.0
F,20-23,SBD,57.9,-2.0833333333333335
F,24-34,SBD,81.5,17.5
M,,SBD,65.6,-5.0
M,20-23,SBD,106.5,6.060000000000002
M,20-23,SBD,92.75,11.25
M,45-49,SBD,92.5,5.5
M,,SBD,89.6,1.0714285714285714
M,24-34,SBD,82.15,7.5
M,24-34,SBD,81.4,2.5
M,,SBD,78.9,8.75
M,,SBD,80.9,10.0
M,24-34,SBD,82.2,-2.0
F,,SBD,67.74,3.75
F,20-23,SBD,66.7,7.5
F,24-34,SBD,75.92,15.0
F,35-39,SBD,83.66,7.5
M,,SBD,72.88,6.666666666666667
M,24-34,SBD,65.4,11.25
M,24-34,SBD,73.8,9.5
M,20-23,SBD,64.6,8.0
M,24-34,SBD,73.5,7.5
M,20-23,SBD,66.0,10.0
M,,SBD,65.8,7.5
M,20-23,SBD,64.3,8.75
M,,SBD,65.8,11.25
M,,SBD,73.9,2.5
M,24-34,SBD,99.24,3.75
M,35-39,SBD,98.02,12.5
F,20-23,SBD,56.83,8.2
F,16-17,SBD,63.95,17.5
F,18-19,SBD,59.4,0.5
F,20-23,SBD,59.18,2.5
F,20-23,SBD,59.22,-1.0
F,20-23,SBD,67.35,0.8333333333333334
F,20-23,SBD,66.6,4.5
F,20-23,SBD,66.4,5.5
F,20-23,SBD,72.7,8.75
F,20-23,SBD,65.85,7.5
F,20-23,SBD,71.8,5.0
F,20-23,SBD,66.3,7.5
F,,SBD,74.95,7.5
F,20-23,SBD,66.15,12.5
F,40-44,SBD,52.0,0.0
F,35-39,SBD,51.5,2.0
F,35-39,SBD,52.25,1.0
F,35-39,SBD,51.36,2.5
F,40-44,SBD,51.5,-2.5
F,40-44,SBD,51.7,0.0
F,40-44,SBD,51.7,-2.5
F,40-44,SBD,61.95,4.0
F,65-69,SBD,50.25,2.5
M,20-23,SBD,50.4,14.0
M,18-19,SBD,54.58,15.0
M,20-23,SBD,56.3,1.5
M,20-23,SBD,65.35,-5.0
M,20-23,SBD,73.65,7.5
M,20-23,SBD,73.0,17.5
M,55-59,SBD,90.75,5.0
M,55-59,SBD,88.4,5.5
M,50-54,SBD,104.3,3.0
M,40-44,SBD,102.1,3.0
M,40-44,SBD,100.8,2.6666666666666665
M,45-49,SBD,103.75,-0.25
M,45-49,SBD,107.3,7.5
M,45-49,SBD,109.25,12.5
M,45-49,SBD,106.1,-2.5
M,45-49,SBD,101.55,5.0
M,24-34,SBD,81.9,5.0
M,24-34,SBD,101.85,7.5
M,24-34,SBD,91.65,30.0
M,24-34,SBD,94.45,-5.0
M,18-19,SBD,73.55,30.0
M,24-34,SBD,93.0,7.5
M,20-23,SBD,92.41,10.0
M,24-34,SBD,92.6,2.5
M,20-23,SBD,92.94,5.0
M,24-34,SBD,92.7,10.625
M,20-23,SBD,91.2,10.0
M,24-34,SBD,92.9,9.375
M,35-39,SBD,91.6,0.0
M,24-34,SBD,91.75,4.166666666666667
M,24-34,SBD,91.2,-20.0
M,35-39,SBD,91.8,-3.75
M,24-34,SBD,92.5,3.75
M,35-39,SBD,91.7,0.0
M,24-34,SBD,91.25,2.5
M,24-34,SBD,91.2,-0.8333333333333334
M,24-34,SBD,91.7,2.5
M,24-34,SBD,89.6,-12.5
M,24-34,SBD,91.5,5.0
M,24-34,SBD,92.5,5.0
M,24-34,SBD,92.1,10.0
F,20-23,SBD,67.3,15.0
F,20-23,SBD,68.0,7.5
F,24-34,SBD,69.0,
F,20-23,SBD,68.3,10.0
F,20-23,SBD,68.5,4.0
F,20-23,SBD,68.95,-5.0
F,24-34,SBD,83.4,3.0
M,20-23,SBD,80.0,20.0
M,20-23,SBD,82.4,7.5
M,20-23,SBD,82.4,20.0
M,20-23,SBD,102.6,7.5
M,24-34,SBD,60.0,-5.0
M,24-34,SBD,75.9,6.25
M,24-34,SBD,73.6,10.0
M,24-34,SBD,81.2,12.5
M,24-34,SBD,78.7,10.0
M,24-34,SBD,93.0,17.5
M,20-23,SBD,91.95,6.25
M,,SBD,89.4,12.5
M,,SBD,90.2,-5.0
M,24-34,SBD,91.6,-3.75
M,24-34,SBD,89.7,4.25
M,24-34,SBD,100.9,3.4
M,24-34,SBD,91.2,2.5
M,24-34,SBD,90.2,2.5
M,24-34,SBD,92.1,5.0
M,24-34,SBD,116.5,15.0
M,24-34,SBD,121.9,5.0
M,24-34,SBD,119.25,8.0
M,24-34,SBD,115.65,12.0
M,24-34,SBD,114.4,5.0
F,24-34,SBD,61.0,5.0
F,20-23,SBD,58.95,2.5
F,24-34,SBD,73.4,0.0
M,24-34,SBD,82.0,-30.0
M,,SBD,92.05,2.5
M,20-23,SBD,81.6,7.083333333333333
M,24-34,SBD,103.15,0.8333333333333334
M,24-34,SBD,57.4,-3.409090909090909
M,20-23,SBD,89.04,-3.75
M,24-34,SBD,57.55,-6.5625
M,18-19,SBD,90.3,1.25
M,20-23,SBD,91.7,20.0
M,24-34,SBD,104.6,8.125
M,24-34,SBD,110.2,11.0
M,24-34,SBD,112.6,-6.0
M,24-34,SBD,104.7,10.0
M,24-34,SBD,104.6,5.0
M,24-34,SBD,104.65,15.0
M,24-34,SBD,104.7,0.0
M,20-23,SBD,71.4,22.5
M,20-23,SBD,84.25,
M,20-23,SBD,82.75,
M,20-23,SBD,86.65,10.0
M,24-34,SBD,91.2,-2.5
M,24-34,SBD,89.7,2.5
F,50-54,SBD,111.8,2.0
F,45-49,SBD,98.95,2.5
F,40-44,SBD,92.85,4.0
F,45-49,SBD,93.8,0.5
F,40-44,SBD,101.0,2.5
F,45-49,SBD,97.55,3.125
F,40-44,SBD,92.7,-0.0
F,,SBD,91.75,2.142857142857143
F,50-54,SBD,98.15,2.0
F,45-49,SBD,99.2,0.3333333333333333
F,40-44,SBD,99.95,2.5
F,45-49,SBD,100.55,6.25
F,40-44,SBD,94.95,7.5
F,40-44,SBD,98.1,7.5
F,45-49,SBD,97.9,-0.3333333333333333
F,50-54,SBD,97.4,1.9166666666666667
F,40-44,SBD,92.35,1.25
F,24-34,SBD,63.0,2.5
F,24-34,SBD,74.9,7.5
F,20-23,SBD,73.6,2.5
F,20-23,SBD,73.9,-0.0
F,24-34,SBD,74.05,6.25
F,20-23,SBD,73.8,5.0
F,24-34,SBD,75.7,7.5
F,20-23,SBD,66.6,7.5
M,24-34,SBD,83.0,5.0
M,24-34,SBD,82.1,12.5
F,,SBD,68.05,7.5
M,24-34,SBD,73.9,10.5
M,20-23,SBD,68.7,14.166666666666666
M,20-23,SBD,72.95,16.25
M,20-23,SBD,71.65,17.5
M,20-23,SBD,73.7,5.0
M,20-23,SBD,73.0,5.0
M,20-23,SBD,81.7,5.0
M,,SBD,82.05,7.5
M,18-19,SBD,92.6,10.0
M,20-23,SBD,104.55,2.5
M,20-23,SBD,104.6,5.0
M,20-23,SBD,101.0,-5.0
M,20-23,SBD,102.05,10.0
M,18-19,SBD,99.4,-62.5
M,20-23,SBD,152.7,17.5
M,20-23,SBD,146.15,27.5
M,18-19,SBD,58.5,5.0
M,16-17,SBD,58.8,7.5
M,18-19,SBD,58.92,17.5
M,24-34,SBD,65.6,0.0
M,18-19,SBD,66.85,17.5
M,18-19,SBD,80.7,5.0
M,18-19,SBD,92.1,16.25
M,16-17,SBD,88.8,17.5
M,18-19,SBD,91.8,30.0
M,16-17,SBD,73.8,28.75
M,20-23,SBD,92.05,7.5
M,20-23,SBD,89.6,5.833333333333333
M,,SBD,77.07,5.0
M,24-34,SBD,109.6,10.0
M,20-23,SBD,97.0,0.8542857142857142
M,24-34,SBD,104.5,-1.6666666666666667
F,20-23,SBD,68.1,10.0
F,20-23,SBD,74.3,7.5
F,24-34,SBD,55.9,5.0
F,24-34,SBD,55.0,12.5
F,20-23,SBD,55.04,12.5
F,24-34,SBD,54.7,8.75
F,24-34,SBD,62.8,-1.25
F,24-34,SBD,61.4,1.5833333333333333
F,24-34,SBD,57.35,0.5
F,24-34,SBD,56.3,2.5
F,24-34,SBD,56.9,5.0
F,24-34,SBD,57.25,1.25
F,24-34,SBD,54.8,1.25
F,24-34,SBD,55.54,-0.0
F,24-34,SBD,59.22,0.0
F,24-34,SBD,55.6,-0.0
F,24-34,SBD,59.75,3.75
F,20-23,SBD,54.9,12.5
F,20-23,SBD,55.1,0.5
F,20-23,SBD,54.5,2.9166666666666665
F,24-34,SBD,65.1,5.0
F,24-34,SBD,67.95,2.5
F,24-34,SBD,65.85,-2.5
F,24-34,SBD,65.4,2.5
F,24-34,SBD,66.35,0.0
F,24-34,SBD,75.4,11.666666666666666
F,20-23,SBD,65.2,10.0
F,24-34,SBD,77.2,5.0
M,20-23,SBD,69.7,6.25
M,24-34,SBD,65.65,-3.75
M,20-23,SBD,71.05,22.5
M,20-23,SBD,71.5,15.0
M,24-34,SBD,80.25,3.75
M,24-34,SBD,76.8,2.5
M,24-34,SBD,83.0,7.5
M,24-34,SBD,80.45,7.5
M,24-34,SBD,78.8,7.5
M,24-34,SBD,81.05,-0.8333333333333334
M,24-34,SBD,99.2,-1.25
M,24-34,SBD,82.7,2.9166666666666665
M,20-23,SBD,82.75,2.5
M,24-34,SBD,80.05,12.5
M,24-34,SBD,73.15,10.0
M,24-34,SBD,92.65,10.0
M,24-34,SBD,88.3,8.333333333333334
M,24-34,SBD,81.0,15.0
M,24-34,SBD,79.4,1.25
M,24-34,SBD,80.7,10.0
M,24-34,SBD,84.0,-2.5
M,24-34,SBD,92.3,2.5
M,24-34,SBD,90.25,2.5
M,24-34,SBD,91.15,-2.5
M,24-34,SBD,102.85,12.5
M,24-34,SBD,128.2,7.5
M,20-23,SBD,82.34,22.5
M,24-34,SBD,82.72,2.5
M,24-34,SBD,74.0,-0.0
M,24-34,SBD,74.6,5.0
M,24-34,SBD,82.32,6.0
M,18-19,SBD,74.3,7.5
M,20-23,SBD,82.82,8.75
F,20-23,SBD,55.4,
F,20-23,SBD,64.75,0.0
F,20-23,SBD,71.4,5.0
F,5-12,SBD,36.2,-13.75
F,,SBD,64.13,7.5
F,,SBD,64.24,-20.0
F,,SBD,64.63,-22.5
F,24-34,SBD,67.1,4.0
M,20-23,SBD,64.9,3.25
M,,SBD,68.4,-2.5
M,,SBD,69.15,-7.5
M,,SBD,72.45,-10.0
M,,SBD,71.05,-5.0
M,24-34,SBD,80.55,8.0
M,24-34,SBD,115.75,7.708333333333333
M,,SBD,77.5,10.625
M,20-23,SBD,73.85,2.5
M,18-19,SBD,72.34,-2.5
M,24-34,SBD,89.75,2.875
F,35-39,SBD,55.24,-0.375
F,24-34,SBD,56.6,0.5
F,24-34,SBD,57.45,0.5
F,24-34,SBD,56.9,3.5
F,24-34,SBD,68.05,17.5
F,24-34,SBD,65.3,2.5
F,24-34,SBD,64.75,0.0
F,24-34,SBD,74.15,7.5
F,24-34,SBD,67.5,12.5
F,24-34,SBD,73.85,5.0
M,18-19,SBD,72.6,
M,18-19,SBD,68.8,7.0
M,20-23,SBD,79.1,20.0
M,20-23,SBD,81.6,14.833333333333334
M,18-19,SBD,72.6,22.0
M,20-23,SBD,76.25,-0.0
M,20-23,SBD,92.0,11.833333333333334
M,18-19,SBD,84.0,11.5
M,20-23,SBD,87.3,-0.0
M,65-69,SBD,81.55,5.0
M,65-69,SBD,81.15,0.0
M,60-64,SBD,77.0,-10.0
M,24-34,SBD,73.6,1.9
M,24-34,SBD,68.9,6.5
M,20-23,SBD,64.25,5.0
M,20-23,SBD,68.5,0.75
M,24-34,SBD,91.4,0.0
M,24-34,SBD,97.85,10.0
M,24-34,SBD,92.3,-10.0
M,35-39,SBD,55.52,0.0
M,24-34,SBD,53.85,0.1
M,40-44,SBD,54.55,0.6
M,,SBD,53.6,1.5
M,,SBD,55.8,1.3333333333333333
M,,SBD,54.1,15.0
M,,SBD,53.5,4.0
M,,SBD,54.0,0.9166666666666666
M,,SBD,56.74,2.75
M,,SBD,54.8,1.4285714285714286
M,,SBD,54.3,7.5
M,,SBD,56.0,2.5
M,,SBD,54.0,0.4166666666666667
M,,SBD,55.29,-0.75
M,,SBD,54.5,-1.25
M,,SBD,54.8,2.5
M,40-44,SBD,55.16,2.5
M,40-44,SBD,53.16,-2.5
M,40-44,SBD,55.65,0.0
M,35-39,SBD,53.5,-0.8333333333333334
M,40-44,SBD,52.8,-3.75
M,40-44,SBD,59.0,12.5
M,35-39,SBD,55.1,3.75
M,40-44,SBD,56.3,-2.5
M,40-44,SBD,54.9,-7.5
M,45-49,SBD,65.8,-2.5
M,40-44,SBD,65.55,-2.5
M,40-44,SBD,65.7,-0.8333333333333334
M,45-49,SBD,65.45,-0.0
M,50-54,SBD,65.69,-0.8333333333333334
M,40-44,SBD,65.7,-2.5
M,45-49,SBD,65.6,-1.6666666666666667
M,40-44,SBD,66.9,7.5
M,35-39,SBD,65.9,0.5
M,40-44,SBD,65.6,0.0
M,40-44,SBD,65.3,1.25
M,45-49,SBD,66.8,-1.0
M,50-54,SBD,65.8,1.25
M,45-49,SBD,65.68,0.0
M,40-44,SBD,66.4,0.5
M,45-49,SBD,65.69,-0.625
M,40-44,SBD,65.1,1.25
M,40-44,SBD,66.0,5.0
M,40-44,SBD,65.6,-0.8333333333333334
M,45-49,SBD,66.0,3.5
M,40-44,SBD,65.7,-5.333333333333333
M,35-39,SBD,71.9,-2.25
M,45-49,SBD,74.1,-3.125
M,40-44,SBD,70.5,0.0
M,35-39,SBD,66.0,-1.25
M,40-44,SBD,65.5,-5.0
M,40-44,SBD,64.96,10.0
M,40-44,SBD,61.82,0.0
M,40-44,SBD,58.45,-2.5
M,40-44,SBD,65.35,0.8333333333333334
M,40-44,SBD,69.0,2.5
M,40-44,SBD,65.8,6.25
M,40-44,SBD,65.4,4.166666666666667
M,40-44,SBD,65.87,-0.0
M,45-49,SBD,71.93,3.75
M,40-44,SBD,65.9,-1.25
M,35-39,SBD,73.7,1.25
M,35-39,SBD,73.35,5.0
M,35-39,SBD,72.25,1.875
M,24-34,SBD,73.8,1.4285714285714286
M,35-39,SBD,73.8,-0.5
M,24-34,SBD,73.6,-1.8333333333333333
M,35-39,SBD,73.6,-0.0
M,40-44,SBD,73.8,-2.8333333333333335
M,35-39,SBD,73.7,7.0
M,35-39,SBD,72.5,4.375
M,35-39,SBD,74.0,0.75
M,35-39,SBD,73.8,-1.75
M,40-44,SBD,72.88,2.5
M,40-44,SBD,72.75,-2.5
M,40-44,SBD,73.4,0.625
M,24-34,SBD,72.6,1.25
M,35-39,SBD,72.7,1.6666666666666667
M,24-34,SBD,70.8,17.5
M,24-34,SBD,73.2,-0.0
M,35-39,SBD,72.86,3.75
M,40-44,SBD,73.4,-0.0
M,40-44,SBD,72.95,1.25
M,40-44,SBD,73.74,-2.142857142857143
M,24-34,SBD,73.5,18.5
M,24-34,SBD,82.9,-4.75
M,40-44,SBD,73.16,-3.2142857142857144
M,40-44,SBD,82.04,12.5
M,40-44,SBD,82.1,5.0
M,40-44,SBD,82.4,7.5
M,40-44,SBD,82.2,5.0
M,40-44,SBD,82.6,-10.0
M,35-39,SBD,82.7,-6.25
M,40-44,SBD,81.85,-3.3333333333333335
M,35-39,SBD,81.9,-0.35714285714285715
M,40-44,SBD,82.2,2.5
M,40-44,SBD,82.8,2.5
M,40-44,SBD,82.0,-1.25
M,40-44,SBD,82.2,2.5
M,45-49,SBD,81.5,-2.5
M,40-44,SBD,81.35,-2.5
M,40-44,SBD,81.7,0.0
M,,SBD,81.6,-1.25
M,,SBD,81.7,-7.5
M,,SBD,81.67,2.5
M,,SBD,81.0,3.75
M,,SBD,81.38,0.0
M,40-44,SBD,81.23,5.0
M,,SBD,78.0,2.9166666666666665
M,40-44,SBD,92.0,1.25
M,40-44,SBD,92.6,-0.8333333333333334
M,24-34,SBD,91.9,-0.3125
M,40-44,SBD,92.25,0.8740000000000009
M,24-34,SBD,100.0,9.370000000000005
M,24-34,SBD,91.7,0.0
M,24-34,SBD,91.7,-7.5
M,35-39,SBD,92.3,15.0
M,35-39,SBD,102.64,0.5
M,24-34,SBD,91.1,-2.5
M,35-39,SBD,92.01,-2.5
M,24-34,SBD,96.8,8.333333333333334
M,24-34,SBD,98.9,8.915000000000006
M,,SBD,100.0,-0.9390909090909102
M,40-44,SBD,92.27,10.0
M,40-44,SBD,92.0,2.5
M,40-44,SBD,92.5,0.35714285714285715
M,40-44,SBD,91.66,0.0
M,40-44,SBD,91.8,-1.25
M,40-44,SBD,92.37,-2.5
M,40-44,SBD,91.56,5.0
M,40-44,SBD,89.54,10.0
M,40-44,SBD,92.08,2.5
M,35-39,SBD,82.79,1.6666666666666667
M,40-44,SBD,92.0,0.8333333333333334
M,35-39,SBD,82.7,7.5
M,35-39,SBD,82.5,-15.0
M,24-34,SBD,92.5,
M,40-44,SBD,92.25,5.0
M,40-44,SBD,91.97,2.9166666666666665
M,35-39,SBD,82.85,2.857142857142857
M,40-44,SBD,92.55,8.75
M,40-44,SBD,90.39,-2.5
M,40-44,SBD,91.73,-1.6666666666666667
M,35-39,SBD,90.1,10.0
M,35-39,SBD,82.2,1.875
M,40-44,SBD,91.9,5.0
M,40-44,SBD,91.8,0.0
M,24-34,SBD,89.0,-20.0
M,24-34,SBD,82.4,-7.5
M,45-49,SBD,92.5,5.0
M,40-44,SBD,86.58,-1.25
M,40-44,SBD,82.62,0.0
M,40-44,SBD,82.2,1.25
M,40-44,SBD,82.6,0.8333333333333334
M,40-44,SBD,82.65,0.0
M,,SBD,91.8,7.5
M,,SBD,90.8,-6.25
M,35-39,SBD,82.8,-12.5
M,,SBD,89.0,-1.875
M,40-44,SBD,92.82,-3.3333333333333335
M,35-39,SBD,92.95,-1.6666666666666667
M,24-34,SBD,108.2,-15.0
M,24-34,SBD,105.0,-1.25
M,24-34,SBD,93.0,7.5
M,24-34,SBD,92.3,-0.0
M,24-34,SBD,93.0,-4.583333333333333
M,40-44,SBD,98.36,2.5
M,40-44,SBD,92.9,-4.166666666666667
M,35-39,SBD,103.56,-2.5
M,40-44,SBD,103.5,-10.0
M,40-44,SBD,104.1,6.666666666666667
M,35-39,SBD,93.0,7.5
M,45-49,SBD,93.58,-2.5
M,45-49,SBD,94.0,2.5
M,45-49,SBD,95.0,0.0
M,45-49,SBD,93.7,-3.3333333333333335
M,45-49,SBD,91.3,-12.5
M,45-49,SBD,95.24,0.0
M,40-44,SBD,97.4,-1.25
M,45-49,SBD,96.95,-2.0
M,35-39,SBD,92.59,-1.6666666666666667
M,40-44,SBD,96.54,0.0
M,35-39,SBD,91.84,-0.35714285714285715
M,45-49,SBD,97.65,0.0
M,40-44,SBD,92.37,-0.0
M,40-44,SBD,96.03,0.0
M,40-44,SBD,97.73,-0.0
M,40-44,SBD,99.63,1.6666666666666667
M,35-39,SBD,94.78,-9.166666666666666
M,35-39,SBD,99.5,0.0
M,45-49,SBD,152.34,-5.0
M,40-44,SBD,149.66,-0.8333333333333334
M,45-49,SBD,159.4,
M,35-39,SBD,142.19,
M,35-39,SBD,144.57,
M,40-44,SBD,147.95,
M,45-49,SBD,156.56,-7.5
M,45-49,SBD,154.84,-5.0
M,40-44,SBD,151.7,-1.6666666666666667
M,40-44,SBD,147.59,-3.75
M,40-44,SBD,148.7,-2.5
M,40-44,SBD,148.86,-3.3333333333333335
M,40-44,SBD,153.15,-0.7142857142857143
M,35-39,SBD,141.65,-5.0
M,50-54,SBD,58.58,-0.5
M,40-44,SBD,58.9,-0.2777777777777778
M,50-54,SBD,58.91,-2.5
M,45-49,SBD,58.7,0.0
M,45-49,SBD,58.7,0.0
M,45-49,SBD,58.78,-1.6666666666666667
M,45-49,SBD,58.9,1.0
M,50-54,SBD,58.54,-2.5
M,55-59,SBD,58.95,-0.7142857142857143
M,45-49,SBD,58.35,-0.8333333333333334
M,50-54,SBD,58.85,-0.4230769230769231
M,40-44,SBD,58.85,-0.5
M,45-49,SBD,58.9,-0.625
M,40-44,SBD,58.95,-2.5
M,40-44,SBD,58.9,-6.25
M,40-44,SBD,58.95,-0.3125
M,50-54,SBD,58.75,-0.35714285714285715
M,45-49,SBD,58.42,1.25
M,45-49,SBD,58.75,-0.8333333333333334
M,40-44,SBD,60.75,-0.625
M,45-49,SBD,59.0,-0.0
M,50-54,SBD,58.16,-1.6666666666666667
M,50-54,SBD,58.15,-1.0
M,55-59,SBD,58.2,-1.0
M,50-54,SBD,57.8,-1.6666666666666667
M,55-59,SBD,58.03,-2.0
M,50-54,SBD,57.45,-2.5
M,50-54,SBD,57.9,2.5
M,50-54,SBD,58.3,-5.625
M,,SBD,64.1,0.0
M,,SBD,64.95,-4.166666666666667
M,,SBD,58.4,2.5
M,50-54,SBD,57.9,-1.25
M,,SBD,64.5,-1.3888888888888888
M,,SBD,58.4,-2.1875
M,,SBD,64.2,-3.75
M,,SBD,58.0,-7.5
M,,SBD,64.97,-2.5
M,55-59,SBD,58.4,0.0
M,50-54,SBD,58.55,-5.0
M,55-59,SBD,58.35,-1.6666666666666667
M,50-54,SBD,58.6,-2.0833333333333335
M,,SBD,65.5,7.5
M,,SBD,63.6,-2.9166666666666665
M,,SBD,58.3,-4.0
M,,SBD,64.3,-6.25
M,,SBD,58.69,-2.5
M,50-54,SBD,58.3,-2.0
M,,SBD,64.69,5.0
M,,SBD,64.31,-2.5
M,50-54,SBD,68.62,-3.3333333333333335
M,45-49,SBD,65.6,-3.0
M,50-54,SBD,65.73,-3.75
M,45-49,SBD,65.7,-1.25
M,45-49,SBD,65.43,5.0
M,45-49,SBD,65.53,-2.5
M,50-54,SBD,73.83,-1.6666666666666667
M,45-49,SBD,66.0,-5.0
M,45-49,SBD,65.9,-3.75
M,45-49,SBD,73.06,-1.6666666666666667
M,45-49,SBD,71.2,-2.0
M,40-44,SBD,74.8,-1.25
M,45-49,SBD,71.8,-4.583333333333333
M,50-54,SBD,71.91,3.75
M,50-54,SBD,72.72,-2.5
M,45-49,SBD,82.42,-0.4166666666666667
M,40-44,SBD,73.8,-0.0
M,45-49,SBD,73.77,-0.8333333333333334
M,40-44,SBD,73.56,-0.0
M,45-49,SBD,81.35,2.5
M,45-49,SBD,73.9,3.75
M,45-49,SBD,81.31,1.0
M,40-44,SBD,73.9,-0.0
M,40-44,SBD,80.3,5.0
M,40-44,SBD,82.4,0.0
M,40-44,SBD,79.4,1.6666666666666667
M,40-44,SBD,79.4,-0.4166666666666667
M,45-49,SBD,82.23,-0.42857142857142855
M,40-44,SBD,81.8,28.0
M,40-44,SBD,73.7,1.55
M,45-49,SBD,81.34,-0.0
M,50-54,SBD,80.8,2.5
M,50-54,SBD,81.1,2.5
M,50-54,SBD,80.95,0.8333333333333334
M,45-49,SBD,79.37,0.625
M,,SBD,79.9,0.7142857142857143
M,,SBD,80.2,-0.0
M,,SBD,80.0,-2.5
M,,SBD,79.8,2.5
M,,SBD,80.95,3.3333333333333335
M,,SBD,81.2,0.8333333333333334
M,,SBD,81.33,0.0
M,,SBD,81.3,1.0
M,,SBD,80.1,6.25
M,,SBD,80.99,0.5
M,50-54,SBD,92.68,-2.5
M,45-49,SBD,92.8,-3.0
M,50-54,SBD,92.64,-4.166666666666667
M,50-54,SBD,92.35,-5.0
M,45-49,SBD,92.47,-5.5
M,50-54,SBD,92.6,-3.75
M,50-54,SBD,92.8,-2.9166666666666665
M,40-44,SBD,92.83,-1.75
M,50-54,SBD,92.47,-2.5
M,45-49,SBD,99.2,0.0
M,45-49,SBD,96.3,-3.75
M,45-49,SBD,92.48,-1.5
M,40-44,SBD,92.6,-2.1875
M,50-54,SBD,92.05,-2.142857142857143
